,M,Metabolite,Carbon source,Rate [mmol/gDW/h],Std.Err [mmol/gDW/h],Metabolite value [gDW/mmol],N carbons,Mol weight [g/mol],Turnover [mmol/gDW/h],BiGG ID,MV min,MV max,Species,Dataset,Metabolite abbrv.,R2,Mass,Metabolite id,Charge,Phosphate,Intracellular concentration [M],Compound class,Ref,Comment,Hydrogen Bond Donor Count,Hydrogen Bond Acceptor Count,Rotatable Bond Count,Topological Polar Surface Area,Charge (pubchem),xlogP,pubchem id,log10(Rate [mmol/gDW/h]),log10(Metabolite value [gDW/mmol]),Rate [mmol C/gDW/h],Rate [g/gDW/h],Metabolite value [gDW/mmol C],Metabolite value [gDW/g],log10(Rate [mmol C/gDW/h]),log10(Rate [g/gDW/h]),log10(Metabolite value [gDW/mmol C]),log10(Metabolite value [gDW/g]),log10(Turnover [mmol/gDW/h]),Species - Carbon source
145,M6,Aspartate,L-malate,0.0053849876115361,0.0062103663935259,0.0093725663186328,4.0,132.09474,2.52533232444559,asp__L,0.0093725663186328,0.021439752164265,E. coli,SINTEF-23,,,132.09474,asp__L,-1.0,0.0,0.00423,Amino acid,"Bennet et al, glucose",,3.0,5.0,3.0,101.0,0.0,-2.8,5960.0,-2.2688152914834925,-2.028141477904078,0.0215399504461444,0.0007113285384490822,0.0023431415796582,0.07095336512742899,-1.6667553001555302,-3.1479297670896793,-2.6302014692320403,-1.1490270022978915,0.40231853777193766,E. coli - L-malate
146,M7,Aspartate,L-malate,,,0.0093725663186328,4.0,132.09474,2.52533232444559,asp__L,0.0093725663186328,0.021439752164265,E. coli,SINTEF-23,,,132.09474,asp__L,-1.0,0.0,0.00423,Amino acid,"Bennet et al, glucose",,3.0,5.0,3.0,101.0,0.0,-2.8,5960.0,,-2.028141477904078,,,0.0023431415796582,0.07095336512742899,,,-2.6302014692320403,-1.1490270022978915,0.40231853777193766,E. coli - L-malate
147,M9,Aspartate,L-alanine,0.0001056854645382,8.831276273580776e-05,0.0212114527382845,4.0,132.09474,5.994695168890488,asp__L,0.0212114527382845,0.0212114527383899,E. coli,SINTEF-23,,,132.09474,asp__L,-1.0,0.0,0.00423,Amino acid,"Bennet et al, glucose",,3.0,5.0,3.0,101.0,0.0,-2.8,5960.0,-3.975984739323971,-1.673429586334221,0.0004227418581528,1.3960493959952748e-05,0.005302863184571125,0.16057757287144442,-3.3739247479960084,-4.855099214930157,-2.2754895776621833,-0.7943151107280344,0.7777671040596128,E. coli - L-alanine
148,M10,Aspartate,L-alanine,0.0001132702764684,0.0001162157788832,0.0212114527382845,4.0,132.09474,5.994695168890488,asp__L,0.0212114527382845,0.0212114527383899,E. coli,SINTEF-23,,,132.09474,asp__L,-1.0,0.0,0.00423,Amino acid,"Bennet et al, glucose",,3.0,5.0,3.0,101.0,0.0,-2.8,5960.0,-3.945884039468632,-1.673429586334221,0.0004530811058736,1.4962407719821418e-05,0.005302863184571125,0.16057757287144442,-3.3438240481406694,-4.824998515074818,-2.2754895776621833,-0.7943151107280344,0.7777671040596128,E. coli - L-alanine
149,M11,Aspartate,L-alanine,,,0.0212114527382845,4.0,132.09474,5.994695168890488,asp__L,0.0212114527382845,0.0212114527383899,E. coli,SINTEF-23,,,132.09474,asp__L,-1.0,0.0,0.00423,Amino acid,"Bennet et al, glucose",,3.0,5.0,3.0,101.0,0.0,-2.8,5960.0,,-1.673429586334221,,,0.005302863184571125,0.16057757287144442,,,-2.2754895776621833,-0.7943151107280344,0.7777671040596128,E. coli - L-alanine
150,,Aspartate,Glucose,5.737064428177891e-05,2.7905212649466083e-06,0.030119602103551,4.0,132.09474,2.9880628398838867,asp__L,0.0156226263680614,0.0437110220087855,E. coli,Paczia-13,ASP,0.9814246012347267,132.09474,asp__L,-1.0,0.0,0.00423,Amino acid,"Bennet et al, glucose",,3.0,5.0,3.0,101.0,0.0,-2.8,5960.0,-4.241310272891653,-1.5211507697015356,0.00022948257712711564,7.578360340034073e-06,0.00752990052588775,0.22801515112222484,-3.6392502815636907,-5.12042474849784,-2.123210761029498,-0.6420362940953492,0.47538972658641476,E. coli - Glucose
151,,Aspartate,Glucose,4.9265710641834085e-05,2.8850656054913348e-06,0.0432495671248145,4.0,132.09474,0.6862796233403216,asp__L,0.0432495671248145,0.0440941492560131,B. licheniformis,Paczia-13,ASP,0.976556771585616,132.09474,asp__L,-1.0,0.0,0.00423,Amino acid,"Bennet et al, glucose",,3.0,5.0,3.0,101.0,0.0,-2.8,5960.0,-4.307455248272585,-1.3640182349331604,0.00019706284256733634,6.507741238148306e-06,0.010812391781203625,0.3274132423805407,-3.7053952569446227,-5.186569723878772,-1.9660782262611227,-0.48490375932697377,-0.16349889576506754,B. licheniformis - Glucose
152,,Aspartate,Glucose,1.1412906472226067e-05,3.5963026203382897e-06,0.0095654916048293,4.0,132.09474,0.5640396923417665,s_0973,0.0095654916042187,0.0096796410663846,S. cerevisiae,Paczia-13,ASP,0.7157308782550027,132.09474,asp__L,-1.0,0.0,0.00423,Amino acid,"Bennet et al, glucose",,3.0,5.0,3.0,101.0,0.0,-2.8,5960.0,-4.942603741724787,-2.01929270511622,4.565162588890427e-05,1.5075849130930197e-06,0.002391372901207325,0.0724138720802153,-4.340543750396824,-5.8217182173309725,-2.6213526964441822,-1.1401782295100336,-0.24869033296975931,S. cerevisiae - Glucose
153,M1,Pyruvate,Galactose,0.0019269852811897,inf,0.0393061595993782,3.0,87.05412,4.510085587757998,pyr,0.0316390079209638,0.0393061595995114,E. coli,SINTEF-23,,,87.05412,pyr,-1.0,0.0,0.0009,Carboxylic acid,https://ecmdb.ca/e_coli_stats,,0.0,3.0,0.0,57.2,-1.0,-0.6,107735.0,-2.7151216025850795,-1.405539386764365,0.0057809558435691,0.00016775200790692188,0.013102053199792733,0.4515140650365336,-2.2380003478654173,-3.775332272841966,-1.8826606414840275,-0.3453287165074788,0.6541847835494295,E. coli - Galactose
154,M2,Pyruvate,Galactose,0.0027316919000449,inf,0.0393061595993782,3.0,87.05412,4.510085587757998,pyr,0.0316390079209638,0.0393061595995114,E. coli,SINTEF-23,,,87.05412,pyr,-1.0,0.0,0.0009,Carboxylic acid,https://ecmdb.ca/e_coli_stats,,0.0,3.0,0.0,57.2,-1.0,-0.6,107735.0,-2.5635682850988144,-1.405539386764365,0.0081950757001347,0.0002378050344695367,0.013102053199792733,0.4515140650365336,-2.086447030379152,-3.6237789553557005,-1.8826606414840275,-0.3453287165074788,0.6541847835494295,E. coli - Galactose
155,M5,Pyruvate,L-malate,0.0475685611462078,inf,0.0059807360161534,3.0,87.05412,11.551737719782546,pyr,0.0059807360160868,0.0167302628179766,E. coli,SINTEF-23,,,87.05412,pyr,-1.0,0.0,0.0009,Carboxylic acid,https://ecmdb.ca/e_coli_stats,,0.0,3.0,0.0,57.2,-1.0,-0.6,107735.0,-1.3226799849204998,-2.2232453664991203,0.1427056834386234,0.004141039230249312,0.0019935786720511332,0.06870135515876101,-0.8455587302008375,-2.382890655177386,-2.7003666212187825,-1.163034696242234,1.0626473197560122,E. coli - L-malate
156,M6,Pyruvate,L-malate,0.28071339237594,inf,0.0059807360161534,3.0,87.05412,11.551737719782546,pyr,0.0059807360160868,0.0167302628179766,E. coli,SINTEF-23,,,87.05412,pyr,-1.0,0.0,0.0009,Carboxylic acid,https://ecmdb.ca/e_coli_stats,,0.0,3.0,0.0,57.2,-1.0,-0.6,107735.0,-0.5517368673932538,-2.2232453664991203,0.8421401771278201,0.024437257345502165,0.0019935786720511332,0.06870135515876101,-0.07461561267359133,-1.61194753765014,-2.7003666212187825,-1.163034696242234,1.0626473197560122,E. coli - L-malate
157,M7,Pyruvate,L-malate,0.0776551054227898,inf,0.0059807360161534,3.0,87.05412,11.551737719782546,pyr,0.0059807360160868,0.0167302628179766,E. coli,SINTEF-23,,,87.05412,pyr,-1.0,0.0,0.0009,Carboxylic acid,https://ecmdb.ca/e_coli_stats,,0.0,3.0,0.0,57.2,-1.0,-0.6,107735.0,-1.1098299863738361,-2.2232453664991203,0.23296531626836942,0.006760196866088195,0.0019935786720511332,0.06870135515876101,-0.6327087316541737,-2.1700406566307224,-2.7003666212187825,-1.163034696242234,1.0626473197560122,E. coli - L-malate
158,M9,Pyruvate,L-alanine,0.0002899136007429,inf,0.0224295156271314,3.0,87.05412,7.056289231548503,pyr,0.0224295156271314,0.0224295156271647,E. coli,SINTEF-23,,,87.05412,pyr,-1.0,0.0,0.0009,Carboxylic acid,https://ecmdb.ca/e_coli_stats,,0.0,3.0,0.0,57.2,-1.0,-0.6,107735.0,-3.5377314100708817,-1.649180105049908,0.0008697408022287001,2.5238173388704505e-05,0.0074765052090438,0.25765024822640675,-3.060610155351219,-4.597942080327768,-2.1263013597695704,-0.5889694347930218,0.848576373865701,E. coli - L-alanine
159,,Pyruvate,Glucose,0.6234893158099053,0.0281944294322005,0.017532454977609,3.0,87.05412,10.153583774187128,pyr,0.0039384564618716,0.0303593550138536,E. coli,Paczia-13,PYR,0.987879409660049,87.05412,pyr,-1.0,0.0,0.0009,Carboxylic acid,https://ecmdb.ca/e_coli_stats,,0.0,3.0,0.0,57.2,-1.0,-0.6,107735.0,-0.205170984245676,-1.7561572676723614,1.870467947429716,0.05427731371723339,0.005844151659203,0.20139718806656134,0.2719502704739864,-1.2653816545025622,-2.2332785223920237,-0.6959465974154752,1.0066193564017805,E. coli - Glucose
160,,Pyruvate,Glucose,0.1714075525382382,0.011470024221524,0.0331232005607307,3.0,87.05412,11.320789008765274,pyr,0.0330735502694801,0.0331232005607307,B. licheniformis,Paczia-13,PYR,0.9738359004137608,87.05412,pyr,-1.0,0.0,0.0009,Carboxylic acid,https://ecmdb.ca/e_coli_stats,,0.0,3.0,0.0,57.2,-1.0,-0.6,107735.0,-0.7659700461618398,-1.4798677057425975,0.5142226576147146,0.014921733647570093,0.0110410668535769,0.3804897523601491,-0.28884879144217734,-1.826180716418726,-1.95698896046226,-0.41965703548571137,1.0538766963055777,B. licheniformis - Glucose
161,,Pyruvate,Glucose,0.0593668583448132,0.0085041844730733,1.2862296860927104e-05,3.0,87.05412,14.330882125164877,s_1399,1.2862296266957784e-05,0.0002678638023279,S. cerevisiae,Paczia-13,PYR,0.924146112523714,87.05412,pyr,-1.0,0.0,0.0009,Carboxylic acid,https://ecmdb.ca/e_coli_stats,,0.0,3.0,0.0,57.2,-1.0,-0.6,107735.0,-1.2264559330448475,-4.890681471150799,0.1781005750344396,0.00516812961037237,4.287432286975702e-06,0.00014775058160288227,-0.7493346783251851,-2.2866666033017338,-5.367802725870462,-3.830470800893913,1.1562729238446894,S. cerevisiae - Glucose
162,M1,Lactate,Galactose,,,0.0517128062444305,3.0,89.07,0.0,lac__L,0.0474192613488744,0.0517128062446525,E. coli,SINTEF-23,,,89.07,lac__L,-1.0,0.0,,Carboxylic acid,,,1.0,3.0,0.0,60.4,-1.0,0.2,91435.0,,-1.2864018941868842,,,0.017237602081476833,0.5805861260180812,,,-1.7635231489065466,-0.2361333465025912,-inf,E. coli - Galactose
163,M2,Lactate,Galactose,,,0.0517128062444305,3.0,89.07,0.0,lac__L,0.0474192613488744,0.0517128062446525,E. coli,SINTEF-23,,,89.07,lac__L,-1.0,0.0,,Carboxylic acid,,,1.0,3.0,0.0,60.4,-1.0,0.2,91435.0,,-1.2864018941868842,,,0.017237602081476833,0.5805861260180812,,,-1.7635231489065466,-0.2361333465025912,-inf,E. coli - Galactose
164,M3,Lactate,Galactose,-0.0005920570587942,0.000555498697329,0.0517128062444305,3.0,89.07,0.0,lac__L,0.0474192613488744,0.0517128062446525,E. coli,SINTEF-23,,,89.07,lac__L,-1.0,0.0,,Carboxylic acid,,,1.0,3.0,0.0,60.4,-1.0,0.2,91435.0,,-1.2864018941868842,-0.0017761711763826,-5.273452222679939e-05,0.017237602081476833,0.5805861260180812,,,-1.7635231489065466,-0.2361333465025912,-inf,E. coli - Galactose
165,M5,Lactate,L-malate,-0.0086987377553186,inf,0.0266279563754801,3.0,89.07,0.0,lac__L,0.0266279563754801,0.0357993077275575,E. coli,SINTEF-23,,,89.07,lac__L,-1.0,0.0,,Carboxylic acid,,,1.0,3.0,0.0,60.4,-1.0,0.2,91435.0,,-1.5746621632234383,-0.026096213265955803,-0.0007747965718662278,0.008875985458493366,0.29895538762187157,,,-2.051783417943101,-0.5243936155391454,-inf,E. coli - L-malate
166,M6,Lactate,L-malate,,,0.0266279563754801,3.0,89.07,0.0,lac__L,0.0266279563754801,0.0357993077275575,E. coli,SINTEF-23,,,89.07,lac__L,-1.0,0.0,,Carboxylic acid,,,1.0,3.0,0.0,60.4,-1.0,0.2,91435.0,,-1.5746621632234383,,,0.008875985458493366,0.29895538762187157,,,-2.051783417943101,-0.5243936155391454,-inf,E. coli - L-malate
167,M7,Lactate,L-malate,-0.0116383341150263,inf,0.0266279563754801,3.0,89.07,0.0,lac__L,0.0266279563754801,0.0357993077275575,E. coli,SINTEF-23,,,89.07,lac__L,-1.0,0.0,,Carboxylic acid,,,1.0,3.0,0.0,60.4,-1.0,0.2,91435.0,,-1.5746621632234383,-0.0349150023450789,-0.0010366264196253925,0.008875985458493366,0.29895538762187157,,,-2.051783417943101,-0.5243936155391454,-inf,E. coli - L-malate
168,M9,Lactate,L-alanine,0.0007595078727766,0.0004032841968043,0.0450778888317293,3.0,89.07,0.0,lac__L,0.0450778888316183,0.0450778888317293,E. coli,SINTEF-23,,,89.07,lac__L,-1.0,0.0,,Carboxylic acid,,,1.0,3.0,0.0,60.4,-1.0,0.2,91435.0,-3.1194677200425196,-1.3460364318051727,0.0022785236183298,6.764936622821175e-05,0.015025962943909767,0.5060950806301706,-2.642346465322857,-4.169736267726813,-1.8231576865248351,-0.2957678841208799,-inf,E. coli - L-alanine
169,M10,Lactate,L-alanine,,,0.0450778888317293,3.0,89.07,0.0,lac__L,0.0450778888316183,0.0450778888317293,E. coli,SINTEF-23,,,89.07,lac__L,-1.0,0.0,,Carboxylic acid,,,1.0,3.0,0.0,60.4,-1.0,0.2,91435.0,,-1.3460364318051727,,,0.015025962943909767,0.5060950806301706,,,-1.8231576865248351,-0.2957678841208799,-inf,E. coli - L-alanine
170,M11,Lactate,L-alanine,,,0.0450778888317293,3.0,89.07,0.0,lac__L,0.0450778888316183,0.0450778888317293,E. coli,SINTEF-23,,,89.07,lac__L,-1.0,0.0,,Carboxylic acid,,,1.0,3.0,0.0,60.4,-1.0,0.2,91435.0,,-1.3460364318051727,,,0.015025962943909767,0.5060950806301706,,,-1.8231576865248351,-0.2957678841208799,-inf,E. coli - L-alanine
171,M1,Hexoses,Galactose,-7.337311317516333,2.19194876554016,0.1034460942662185,6.0,180.15588,0.0,fru,0.0848024318502949,0.103446094266435,E. coli,SINTEF-23,,,180.15588,,,,,Other,,,5.0,6.0,5.0,118.0,0.0,-2.9,24749.0,,-0.9852859020079177,-44.023867905098,-1.3218597772411145,0.017241015711036416,0.5742032636748714,,,-1.7634371523915613,-0.24093434337563394,-inf,E. coli - Galactose
172,M2,Hexoses,Galactose,-7.998748566662081,1.0264502250155,0.1034460942662185,6.0,180.15588,0.0,fru,0.0848024318502949,0.103446094266435,E. coli,SINTEF-23,,,180.15588,,,,,Other,,,5.0,6.0,5.0,118.0,0.0,-2.9,24749.0,,-0.9852859020079177,-47.99249139997249,-1.441021586925746,0.017241015711036416,0.5742032636748714,,,-1.7634371523915613,-0.24093434337563394,-inf,E. coli - Galactose
173,M3,Hexoses,Galactose,-5.908608873647218,1.0903950081012452,0.1034460942662185,6.0,180.15588,0.0,fru,0.0848024318502949,0.103446094266435,E. coli,SINTEF-23,,,180.15588,,,,,Other,,,5.0,6.0,5.0,118.0,0.0,-2.9,24749.0,,-0.9852859020079177,-35.45165324188331,-1.0644706312077232,0.017241015711036416,0.5742032636748714,,,-1.7634371523915613,-0.24093434337563394,-inf,E. coli - Galactose
174,M11,Hexoses,L-alanine,0.0076399013031107,inf,0.0918462248093554,6.0,180.15588,0.0,fru,0.0918462248093554,0.0918462248093554,E. coli,SINTEF-23,,,180.15588,,,,,Other,,,5.0,6.0,5.0,118.0,0.0,-2.9,24749.0,-2.1169122518681935,-1.0369386899641613,0.0458394078186642,0.0013763731423750549,0.015307704134892568,0.5098153044427715,-1.3387610014845501,-2.8612638105004775,-1.815089940347805,-0.2925871313318775,-inf,E. coli - L-alanine
175,M1,NAD,Galactose,1.922279311056228e-05,inf,0.3744422447004347,21.0,662.4171620000001,14.24207411606231,nad,0.3735574920408713,0.3744422447007289,E. coli,SINTEF-23,,,663.43,nad,-1.0,2.0,0.00255,Nucleosides and nucleotides,"Bennet et al, glucose",,7.0,18.0,11.0,321.0,0.0,-6.0,5892.0,-4.716183508219386,-0.42661515991974314,0.0004036786553218079,1.273350805801182e-05,0.01783058308097308,0.5652665211298294,-3.3939642134854666,-4.895051932532318,-1.7488344546536625,-0.2477467356068118,1.1535732415175552,E. coli - Galactose
176,M2,NAD,Galactose,1.5130334578752855e-05,inf,0.3744422447004347,21.0,662.4171620000001,14.24207411606231,nad,0.3735574920408713,0.3744422447007289,E. coli,SINTEF-23,,,663.43,nad,-1.0,2.0,0.00255,Nucleosides and nucleotides,"Bennet et al, glucose",,7.0,18.0,11.0,321.0,0.0,-6.0,5892.0,-4.820151468268979,-0.42661515991974314,0.00031773702615381,1.0022593291767933e-05,0.01783058308097308,0.5652665211298294,-3.4979321735350597,-4.99901989258191,-1.7488344546536625,-0.2477467356068118,1.1535732415175552,E. coli - Galactose
177,M3,NAD,Galactose,-1.2960669960446936e-07,inf,0.3744422447004347,21.0,662.4171620000001,14.24207411606231,nad,0.3735574920408713,0.3744422447007289,E. coli,SINTEF-23,,,663.43,nad,-1.0,2.0,0.00255,Nucleosides and nucleotides,"Bennet et al, glucose",,7.0,18.0,11.0,321.0,0.0,-6.0,5892.0,,-0.42661515991974314,-2.721740691693857e-06,-8.585370212817913e-08,0.01783058308097308,0.5652665211298294,,,-1.7488344546536625,-0.2477467356068118,1.1535732415175552,E. coli - Galactose
178,M5,NAD,L-malate,3.438302949493883e-07,inf,0.3804887722412609,21.0,662.4171620000001,39.04569909888093,nad,0.3768469075280167,0.3804887722414385,E. coli,SINTEF-23,,,663.43,nad,-1.0,2.0,0.00255,Nucleosides and nucleotides,"Bennet et al, glucose",,7.0,18.0,11.0,321.0,0.0,-6.0,5892.0,-6.463655860197826,-0.4196581542038118,7.220436193937154e-06,2.2775908818999674e-07,0.018118512963869564,0.5743944965019805,-5.1414365654639065,-6.642524284510757,-1.741877448937731,-0.24078972989088043,1.5915732031174903,E. coli - L-malate
179,M6,NAD,L-malate,-3.642493957034573e-05,inf,0.3804887722412609,21.0,662.4171620000001,39.04569909888093,nad,0.3768469075280167,0.3804887722414385,E. coli,SINTEF-23,,,663.43,nad,-1.0,2.0,0.00255,Nucleosides and nucleotides,"Bennet et al, glucose",,7.0,18.0,11.0,321.0,0.0,-6.0,5892.0,,-0.4196581542038118,-0.0007649237309772603,-2.412850509620992e-05,0.018118512963869564,0.5743944965019805,,,-1.741877448937731,-0.24078972989088043,1.5915732031174903,E. coli - L-malate
180,M7,NAD,L-malate,6.932914936658831e-05,inf,0.3804887722412609,21.0,662.4171620000001,39.04569909888093,nad,0.3768469075280167,0.3804887722414385,E. coli,SINTEF-23,,,663.43,nad,-1.0,2.0,0.00255,Nucleosides and nucleotides,"Bennet et al, glucose",,7.0,18.0,11.0,321.0,0.0,-6.0,5892.0,-4.159084128341011,-0.4196581542038118,0.0014559121366983546,4.592481836728953e-05,0.018118512963869564,0.5743944965019805,-2.8368648336070916,-4.337952552653943,-1.741877448937731,-0.24078972989088043,1.5915732031174903,E. coli - L-malate
181,M9,NAD,L-alanine,4.699180318104327e-05,inf,0.3806618281385565,21.0,662.4171620000001,16.811796337184422,nad,0.3806618281384399,0.3806618281385565,E. coli,SINTEF-23,,,663.43,nad,-1.0,2.0,0.00255,Nucleosides and nucleotides,"Bennet et al, glucose",,7.0,18.0,11.0,321.0,0.0,-6.0,5892.0,-4.3279778898025025,-0.4194606710184505,0.0009868278668019087,3.112817690044926e-05,0.018126753720883643,0.5746557456169236,-3.0057585950685834,-4.506846314115434,-1.7416799657523698,-0.24059224670551915,1.2256141202001183,E. coli - L-alanine
182,M10,NAD,L-alanine,0.000144711660417,inf,0.3806618281385565,21.0,662.4171620000001,16.811796337184422,nad,0.3806618281384399,0.3806618281385565,E. coli,SINTEF-23,,,663.43,nad,-1.0,2.0,0.00255,Nucleosides and nucleotides,"Bennet et al, glucose",,7.0,18.0,11.0,321.0,0.0,-6.0,5892.0,-3.8394964733679604,-0.4194606710184505,0.0030389448687570004,9.58594874017369e-05,0.018126753720883643,0.5746557456169236,-2.5172771786340413,-4.0183648976808914,-1.7416799657523698,-0.24059224670551915,1.2256141202001183,E. coli - L-alanine
183,M11,NAD,L-alanine,5.659653172568368e-05,inf,0.3806618281385565,21.0,662.4171620000001,16.811796337184422,nad,0.3806618281384399,0.3806618281385565,E. coli,SINTEF-23,,,663.43,nad,-1.0,2.0,0.00255,Nucleosides and nucleotides,"Bennet et al, glucose",,7.0,18.0,11.0,321.0,0.0,-6.0,5892.0,-4.247210181860288,-0.4194606710184505,0.0011885271662393573,3.749051392477035e-05,0.018126753720883643,0.5746557456169236,-2.9249908871263686,-4.42607860617322,-1.7416799657523698,-0.24059224670551915,1.2256141202001183,E. coli - L-alanine
184,M1,Succinate,Galactose,0.0105653901628984,inf,0.0558655164530352,4.0,116.07216,1.6853035059079795,succ,0.0466008236890469,0.0558655164533017,E. coli,SINTEF-23,,,116.07216,succ,-2.0,0.0,0.000569,Carboxylic acid,"Bennet et al, glucose",,0.0,4.0,1.0,80.3,-2.0,0.7,160419.0,-1.9761144605174792,-1.2528561820108859,0.0422615606515936,0.0012263476574503691,0.0139663791132588,0.4812998780503025,-1.3740544691895167,-2.9113863941660654,-1.8549161733388482,-0.31758424836229954,0.2266781242408574,E. coli - Galactose
185,M2,Succinate,Galactose,0.0096986798930935,inf,0.0558655164530352,4.0,116.07216,1.6853035059079795,succ,0.0466008236890469,0.0558655164533017,E. coli,SINTEF-23,,,116.07216,succ,-2.0,0.0,0.000569,Carboxylic acid,"Bennet et al, glucose",,0.0,4.0,1.0,80.3,-2.0,0.7,160419.0,-2.0132873744101247,-1.2528561820108859,0.038794719572374,0.0011257467243399317,0.0139663791132588,0.4812998780503025,-1.4112273830821624,-2.948559308058711,-1.8549161733388482,-0.31758424836229954,0.2266781242408574,E. coli - Galactose
186,M3,Succinate,Galactose,0.0467056180606502,inf,0.0558655164530352,4.0,116.07216,1.6853035059079795,succ,0.0466008236890469,0.0558655164533017,E. coli,SINTEF-23,,,116.07216,succ,-2.0,0.0,0.000569,Carboxylic acid,"Bennet et al, glucose",,0.0,4.0,1.0,80.3,-2.0,0.7,160419.0,-1.330630876479064,-1.2528561820108859,0.1868224722426008,0.00542122197243468,0.0139663791132588,0.4812998780503025,-0.7285708851511016,-2.26590281012765,-1.8549161733388482,-0.31758424836229954,0.2266781242408574,E. coli - Galactose
187,M5,Succinate,L-malate,-0.4641823175031077,0.282997274563146,0.0081952503945936,4.0,116.07216,7.842832995714386,succ,0.0081952503944382,0.02279131521008,E. coli,SINTEF-23,,,116.07216,succ,-2.0,0.0,0.000569,Carboxylic acid,"Bennet et al, glucose",,0.0,4.0,1.0,80.3,-2.0,0.7,160419.0,,-2.086437772620754,-1.8567292700124307,-0.05387864422639151,0.0020488125986484,0.07060478925001137,,,-2.6884977639487166,-1.151165838972168,0.894472967297238,E. coli - L-malate
188,M6,Succinate,L-malate,,,0.0081952503945936,4.0,116.07216,7.842832995714386,succ,0.0081952503944382,0.02279131521008,E. coli,SINTEF-23,,,116.07216,succ,-2.0,0.0,0.000569,Carboxylic acid,"Bennet et al, glucose",,0.0,4.0,1.0,80.3,-2.0,0.7,160419.0,,-2.086437772620754,,,0.0020488125986484,0.07060478925001137,,,-2.6884977639487166,-1.151165838972168,0.894472967297238,E. coli - L-malate
189,M7,Succinate,L-malate,,,0.0081952503945936,4.0,116.07216,7.842832995714386,succ,0.0081952503944382,0.02279131521008,E. coli,SINTEF-23,,,116.07216,succ,-2.0,0.0,0.000569,Carboxylic acid,"Bennet et al, glucose",,0.0,4.0,1.0,80.3,-2.0,0.7,160419.0,,-2.086437772620754,,,0.0020488125986484,0.07060478925001137,,,-2.6884977639487166,-1.151165838972168,0.894472967297238,E. coli - L-malate
190,M9,Succinate,L-alanine,0.004833337816248,inf,0.0378441688904052,4.0,116.07216,3.148870933361552,succ,0.037844168890383,0.0378441688904052,E. coli,SINTEF-23,,,116.07216,succ,-2.0,0.0,0.000569,Carboxylic acid,"Bennet et al, glucose",,0.0,4.0,1.0,80.3,-2.0,0.7,160419.0,-2.315752849676922,-1.4220010280215198,0.019333351264992,0.0005610159603415884,0.0094610422226013,0.32604001588671394,-1.7136928583489597,-3.2510247833255086,-2.024061019349482,-0.48672909437293355,0.4981548600402863,E. coli - L-alanine
