Batch-Tube,Timepoint,Medium,OD,AUC OD,Hours,Strain,Parallel,Batch,#,Exp. phase time limit,Tube,Well
2-5A,1.0,M9 20 mM glucose pH 7.4,0.034,0.0968514573528197,4.0,codB,A,2.0,2273,13.0,5A,
2-5A,2.0,M9 20 mM glucose pH 7.4,0.363,0.6378926692070404,8.0,codB,A,2.0,1953,13.0,5A,
2-5A,3.0,M9 20 mM glucose pH 7.4,0.842,1.8057260025403736,10.0,codB,A,2.0,2637,13.0,5A,
2-5A,4.0,M9 20 mM glucose pH 7.4,1.126,2.787253780318151,11.0,codB,A,2.0,2389,13.0,5A,
2-5A,5.0,M9 20 mM glucose pH 7.4,1.358,4.04039266920704,12.0,codB,A,2.0,2681,13.0,5A,
2-5A,6.0,M9 20 mM glucose pH 7.4,1.493,5.473976002540374,13.0,codB,A,2.0,2913,13.0,5A,
2-5A,7.0,M9 20 mM glucose pH 7.4,1.573,7.008059335873707,14.0,codB,A,2.0,3072,13.0,5A,
2-5A,8.0,M9 20 mM glucose pH 7.4,1.574,8.58814266920704,15.0,codB,A,2.0,3220,13.0,5A,
2-5A,9.0,M9 20 mM glucose pH 7.4,1.535,10.142726002540371,16.0,codB,A,2.0,3440,13.0,5A,
2-5A,10.0,M9 20 mM glucose pH 7.4,1.445,16.067526002540372,20.0,codB,A,2.0,3556,13.0,5A,
2-5B,1.0,M9 20 mM glucose pH 7.4,0.04,0.1289726694740318,4.0,codB,B,2.0,2165,13.0,5B,
2-5B,2.0,M9 20 mM glucose pH 7.4,0.361,0.6826146797314463,8.0,codB,B,2.0,1977,13.0,5B,
2-5B,3.0,M9 20 mM glucose pH 7.4,0.858,1.8557813463981128,10.0,codB,B,2.0,2429,13.0,5B,
2-5B,5.0,M9 20 mM glucose pH 7.4,1.36,4.11644801306478,12.0,codB,B,2.0,2885,13.0,5B,
2-5B,6.0,M9 20 mM glucose pH 7.4,1.49,5.548864679731446,13.0,codB,B,2.0,3036,13.0,5B,
2-5B,7.0,M9 20 mM glucose pH 7.4,1.611,7.09344801306478,14.0,codB,B,2.0,3132,13.0,5B,
2-5B,8.0,M9 20 mM glucose pH 7.4,1.563,8.694531346398113,15.0,codB,B,2.0,3400,13.0,5B,
2-5B,9.0,M9 20 mM glucose pH 7.4,1.529,10.224114679731446,16.0,codB,B,2.0,3804,13.0,5B,
2-5B,10.0,M9 20 mM glucose pH 7.4,1.442,16.139981346398113,20.0,codB,B,2.0,3520,13.0,5B,
2-5C,1.0,M9 20 mM glucose pH 7.4,0.044,0.1384479123661685,4.0,codB,C,2.0,2033,13.0,5C,
2-5C,2.0,M9 20 mM glucose pH 7.4,0.347,0.7119023468215084,8.0,codB,C,2.0,1993,13.0,5C,
2-5C,3.0,M9 20 mM glucose pH 7.4,0.822,1.8274023468215084,10.0,codB,C,2.0,2581,13.0,5C,
2-5C,4.0,M9 20 mM glucose pH 7.4,1.088,2.780819013488175,11.0,codB,C,2.0,2477,13.0,5C,
2-5C,5.0,M9 20 mM glucose pH 7.4,1.326,3.9940690134881742,12.0,codB,C,2.0,3033,13.0,5C,
2-5C,6.0,M9 20 mM glucose pH 7.4,1.465,5.397819013488174,13.0,codB,C,2.0,2773,13.0,5C,
2-5C,7.0,M9 20 mM glucose pH 7.4,1.57,6.912735680154841,14.0,codB,C,2.0,3232,13.0,5C,
2-5C,8.0,M9 20 mM glucose pH 7.4,1.577,8.494402346821508,15.0,codB,C,2.0,3084,13.0,5C,
2-5C,9.0,M9 20 mM glucose pH 7.4,1.507,10.041069013488174,16.0,codB,C,2.0,3460,13.0,5C,
2-5C,10.0,M9 20 mM glucose pH 7.4,1.441,15.822935680154842,20.0,codB,C,2.0,3700,13.0,5C,
2-6A,1.0,M9 20 mM glucose pH 7.4,0.036,0.1130937164561142,4.0,aroP,A,2.0,2285,13.0,6A,
2-6A,2.0,M9 20 mM glucose pH 7.4,0.384,0.6727207403375068,8.0,aroP,A,2.0,2309,13.0,6A,
2-6A,3.0,M9 20 mM glucose pH 7.4,0.947,1.9493874070041737,10.0,aroP,A,2.0,2341,13.0,6A,
2-6A,4.0,M9 20 mM glucose pH 7.4,1.233,3.0391374070041737,11.0,aroP,A,2.0,2397,13.0,6A,
2-6A,5.0,M9 20 mM glucose pH 7.4,1.384,4.3703874070041735,12.0,aroP,A,2.0,2965,13.0,6A,
2-6A,6.0,M9 20 mM glucose pH 7.4,1.497,5.814054073670841,13.0,aroP,A,2.0,2761,13.0,6A,
2-6A,7.0,M9 20 mM glucose pH 7.4,1.598,7.360387407004174,14.0,aroP,A,2.0,3408,13.0,6A,
2-6A,8.0,M9 20 mM glucose pH 7.4,1.564,8.952637407004174,15.0,aroP,A,2.0,3344,13.0,6A,
2-6A,9.0,M9 20 mM glucose pH 7.4,1.526,10.48705407367084,16.0,aroP,A,2.0,3544,13.0,6A,
2-6A,10.0,M9 20 mM glucose pH 7.4,1.445,16.391187407004175,20.0,aroP,A,2.0,3432,13.0,6A,
2-6B,1.0,M9 20 mM glucose pH 7.4,0.036,0.1156992816447857,4.0,aroP,B,2.0,1945,13.0,6B,
2-6B,2.0,M9 20 mM glucose pH 7.4,0.39,0.6884440210488114,8.0,aroP,B,2.0,2057,13.0,6B,
2-6B,3.0,M9 20 mM glucose pH 7.4,0.96,1.9827773543821448,10.0,aroP,B,2.0,2457,13.0,6B,
2-6B,4.0,M9 20 mM glucose pH 7.4,1.257,3.090610687715478,11.0,aroP,B,2.0,2559,13.0,6B,
2-6B,5.0,M9 20 mM glucose pH 7.4,1.411,4.449110687715478,12.0,aroP,B,2.0,2817,13.0,6B,
2-6B,6.0,M9 20 mM glucose pH 7.4,1.494,5.907527354382144,13.0,aroP,B,2.0,3021,13.0,6B,
2-6B,7.0,M9 20 mM glucose pH 7.4,1.467,7.400444021048811,14.0,aroP,B,2.0,3296,13.0,6B,
2-6B,8.0,M9 20 mM glucose pH 7.4,1.613,8.926027354382144,15.0,aroP,B,2.0,3404,13.0,6B,
2-6B,9.0,M9 20 mM glucose pH 7.4,1.576,10.565444021048812,16.0,aroP,B,2.0,3640,13.0,6B,
2-6B,10.0,M9 20 mM glucose pH 7.4,1.457,16.615977354382146,20.0,aroP,B,2.0,3464,13.0,6B,
2-6C,1.0,M9 20 mM glucose pH 7.4,0.037,0.1057102083505353,4.0,aroP,C,2.0,2189,13.0,6C,
2-6C,2.0,M9 20 mM glucose pH 7.4,0.385,0.6778322748442509,8.0,aroP,C,2.0,2173,13.0,6C,
2-6C,3.0,M9 20 mM glucose pH 7.4,0.926,1.939832274844251,10.0,aroP,C,2.0,2649,13.0,6C,
2-6C,4.0,M9 20 mM glucose pH 7.4,1.204,3.004415608177585,11.0,aroP,C,2.0,2555,13.0,6C,
2-6C,5.0,M9 20 mM glucose pH 7.4,1.365,4.308832274844251,12.0,aroP,C,2.0,2945,13.0,6C,
2-6C,6.0,M9 20 mM glucose pH 7.4,1.476,5.733498941510918,13.0,aroP,C,2.0,3025,13.0,6C,
2-6C,7.0,M9 20 mM glucose pH 7.4,1.447,7.214165608177584,14.0,aroP,C,2.0,3068,13.0,6C,
2-6C,8.0,M9 20 mM glucose pH 7.4,1.559,8.705415608177585,15.0,aroP,C,2.0,3300,13.0,6C,
2-6C,9.0,M9 20 mM glucose pH 7.4,1.531,10.285498941510918,16.0,aroP,C,2.0,3808,13.0,6C,
2-6C,10.0,M9 20 mM glucose pH 7.4,1.445,16.22363227484425,20.0,aroP,C,2.0,3564,13.0,6C,
2-7A,1.0,M9 20 mM glucose pH 7.4,0.049,0.1611452123413976,4.0,brnQ,A,2.0,2293,13.0,7A,
2-7A,2.0,M9 20 mM glucose pH 7.4,0.365,0.7542653480916954,8.0,brnQ,A,2.0,2249,13.0,7A,
2-7A,3.0,M9 20 mM glucose pH 7.4,0.812,1.8969320147583624,10.0,brnQ,A,2.0,2453,13.0,7A,
2-7A,4.0,M9 20 mM glucose pH 7.4,1.189,2.8889042369805846,11.0,brnQ,A,2.0,2621,13.0,7A,
2-7A,5.0,M9 20 mM glucose pH 7.4,1.391,4.216598681425029,12.0,brnQ,A,2.0,2865,13.0,7A,
2-7A,6.0,M9 20 mM glucose pH 7.4,1.52,5.678182014758362,13.0,brnQ,A,2.0,2785,13.0,7A,
2-7A,7.0,M9 20 mM glucose pH 7.4,1.599,7.239932014758362,14.0,brnQ,A,2.0,3228,13.0,7A,
2-7A,8.0,M9 20 mM glucose pH 7.4,1.581,8.838015348091695,15.0,brnQ,A,2.0,3328,13.0,7A,
2-7A,9.0,M9 20 mM glucose pH 7.4,1.551,10.397932014758362,16.0,brnQ,A,2.0,3668,13.0,7A,
2-7A,10.0,M9 20 mM glucose pH 7.4,1.47,16.41913201475836,20.0,brnQ,A,2.0,3512,13.0,7A,
2-7B,1.0,M9 20 mM glucose pH 7.4,0.028,0.08373952054606,4.0,brnQ,B,2.0,2129,13.0,7B,
2-7B,2.0,M9 20 mM glucose pH 7.4,0.187,0.3980042037137846,8.0,brnQ,B,2.0,2017,13.0,7B,
2-7B,3.0,M9 20 mM glucose pH 7.4,0.52,1.0515042037137845,10.0,brnQ,B,2.0,2401,13.0,7B,
2-7B,4.0,M9 20 mM glucose pH 7.4,0.777,1.694976425936007,11.0,brnQ,B,2.0,2539,13.0,7B,
2-7B,5.0,M9 20 mM glucose pH 7.4,1.046,2.6095042037137848,12.0,brnQ,B,2.0,2837,13.0,7B,
2-7B,6.0,M9 20 mM glucose pH 7.4,1.339,3.800004203713785,13.0,brnQ,B,2.0,2693,13.0,7B,
2-7B,7.0,M9 20 mM glucose pH 7.4,1.597,5.275837537047118,14.0,brnQ,B,2.0,3176,13.0,7B,
2-7B,8.0,M9 20 mM glucose pH 7.4,1.551,6.875170870380451,15.0,brnQ,B,2.0,3256,13.0,7B,
2-7B,9.0,M9 20 mM glucose pH 7.4,1.562,8.396837537047118,16.0,brnQ,B,2.0,3536,13.0,7B,
2-7B,10.0,M9 20 mM glucose pH 7.4,1.457,14.514304203713785,20.0,brnQ,B,2.0,3704,13.0,7B,
2-7C,1.0,M9 20 mM glucose pH 7.4,0.029,0.0909615776291525,4.0,brnQ,C,2.0,2297,13.0,7C,
2-7C,2.0,M9 20 mM glucose pH 7.4,0.181,0.4056104760176616,8.0,brnQ,C,2.0,2213,13.0,7C,
2-7C,3.0,M9 20 mM glucose pH 7.4,0.507,1.0382771426843282,10.0,brnQ,C,2.0,2543,13.0,7C,
2-7C,4.0,M9 20 mM glucose pH 7.4,0.749,1.6618882537954394,11.0,brnQ,C,2.0,2509,13.0,7C,
2-7C,5.0,M9 20 mM glucose pH 7.4,1.006,2.5412771426843284,12.0,brnQ,C,2.0,3040,13.0,7C,
2-7C,6.0,M9 20 mM glucose pH 7.4,1.304,3.6928604760176618,13.0,brnQ,C,2.0,2973,13.0,7C,
2-7C,7.0,M9 20 mM glucose pH 7.4,1.595,5.146943809350995,14.0,brnQ,C,2.0,3212,13.0,7C,
2-7C,8.0,M9 20 mM glucose pH 7.4,1.53,6.739110476017662,15.0,brnQ,C,2.0,3340,13.0,7C,
2-7C,9.0,M9 20 mM glucose pH 7.4,1.507,8.220943809350995,16.0,brnQ,C,2.0,3480,13.0,7C,
2-7C,10.0,M9 20 mM glucose pH 7.4,1.458,14.128010476017662,20.0,brnQ,C,2.0,3712,13.0,7C,
2-8A,1.0,M9 20 mM glucose pH 7.4,0.04,0.1093578289709079,4.0,setA,A,2.0,2009,13.0,8A,
2-8A,2.0,M9 20 mM glucose pH 7.4,0.451,0.7769919857255186,8.0,setA,A,2.0,2089,13.0,8A,
2-8A,3.0,M9 20 mM glucose pH 7.4,1.029,2.215825319058852,10.0,setA,A,2.0,2345,13.0,8A,
2-8A,4.0,M9 20 mM glucose pH 7.4,1.316,3.388436430169963,11.0,setA,A,2.0,2465,13.0,8A,
2-8A,5.0,M9 20 mM glucose pH 7.4,1.436,4.792158652392185,12.0,setA,A,2.0,2729,13.0,8A,
2-8A,6.0,M9 20 mM glucose pH 7.4,1.545,6.283575319058852,13.0,setA,A,2.0,2905,13.0,8A,
2-8A,7.0,M9 20 mM glucose pH 7.4,1.557,7.849825319058851,14.0,setA,A,2.0,3332,13.0,8A,
2-8A,8.0,M9 20 mM glucose pH 7.4,1.559,9.408658652392184,15.0,setA,A,2.0,3160,13.0,8A,
2-8A,9.0,M9 20 mM glucose pH 7.4,1.53,10.957491985725518,16.0,setA,A,2.0,3588,13.0,8A,
2-8A,10.0,M9 20 mM glucose pH 7.4,1.431,16.870425319058853,20.0,setA,A,2.0,3652,13.0,8A,
2-8B,1.0,M9 20 mM glucose pH 7.4,0.034,0.1028514573528197,4.0,setA,B,2.0,2237,13.0,8B,
2-8B,2.0,M9 20 mM glucose pH 7.4,0.377,0.661361731083288,8.0,setA,B,2.0,1981,13.0,8B,
2-8B,4.0,M9 20 mM glucose pH 7.4,1.229,2.9928617310832877,11.0,setA,B,2.0,2657,13.0,8B,
2-8B,5.0,M9 20 mM glucose pH 7.4,1.378,4.321861731083287,12.0,setA,B,2.0,2929,13.0,8B,
2-8B,6.0,M9 20 mM glucose pH 7.4,1.508,5.7664450644166205,13.0,setA,B,2.0,2709,13.0,8B,
2-8B,7.0,M9 20 mM glucose pH 7.4,1.61,7.328528397749954,14.0,setA,B,2.0,3368,13.0,8B,
2-8B,8.0,M9 20 mM glucose pH 7.4,1.57,8.930361731083288,15.0,setA,B,2.0,3412,13.0,8B,
2-8B,9.0,M9 20 mM glucose pH 7.4,1.544,10.473195064416622,16.0,setA,B,2.0,3604,13.0,8B,
2-8B,10.0,M9 20 mM glucose pH 7.4,1.453,16.46026173108329,20.0,setA,B,2.0,3756,13.0,8B,
2-8C,1.0,M9 20 mM glucose pH 7.4,0.036,0.1134974265818952,4.0,setA,C,2.0,1989,13.0,8C,
2-8C,2.0,M9 20 mM glucose pH 7.4,0.385,0.6878579507651363,8.0,setA,C,2.0,2313,13.0,8C,
2-8C,3.0,M9 20 mM glucose pH 7.4,0.92,1.9443579507651363,10.0,setA,C,2.0,2597,13.0,8C,
2-8C,4.0,M9 20 mM glucose pH 7.4,1.195,3.00144128409847,11.0,setA,C,2.0,2661,13.0,8C,
2-8C,5.0,M9 20 mM glucose pH 7.4,1.353,4.295357950765137,12.0,setA,C,2.0,2813,13.0,8C,
2-8C,6.0,M9 20 mM glucose pH 7.4,1.478,5.713607950765137,13.0,setA,C,2.0,2897,13.0,8C,
2-8C,7.0,M9 20 mM glucose pH 7.4,1.55,7.233691284098469,14.0,setA,C,2.0,3352,13.0,8C,
2-8C,8.0,M9 20 mM glucose pH 7.4,1.571,8.79844128409847,15.0,setA,C,2.0,3384,13.0,8C,
2-8C,9.0,M9 20 mM glucose pH 7.4,1.542,10.359024617431803,16.0,setA,C,2.0,3684,13.0,8C,
2-8C,10.0,M9 20 mM glucose pH 7.4,1.467,16.355157950765136,20.0,setA,C,2.0,3620,13.0,8C,
2-9A,1.0,M9 20 mM glucose pH 7.4,0.036,0.0982862962045523,4.0,acrB,A,2.0,2101,12.0,9A,
2-9A,2.0,M9 20 mM glucose pH 7.4,0.415,0.7290740639932256,8.0,acrB,A,2.0,2133,12.0,9A,
2-9A,3.0,M9 20 mM glucose pH 7.4,0.926,2.033907397326559,10.0,acrB,A,2.0,2505,12.0,9A,
2-9A,4.0,M9 20 mM glucose pH 7.4,1.223,3.1061018417710033,11.0,acrB,A,2.0,2613,12.0,9A,
2-9A,5.0,M9 20 mM glucose pH 7.4,1.379,4.432907397326559,12.0,acrB,A,2.0,2713,12.0,9A,
2-9A,6.0,M9 20 mM glucose pH 7.4,1.519,5.883240730659892,13.0,acrB,A,2.0,2721,12.0,9A,
2-9A,7.0,M9 20 mM glucose pH 7.4,1.561,7.438240730659892,14.0,acrB,A,2.0,3116,12.0,9A,
2-9A,8.0,M9 20 mM glucose pH 7.4,1.535,8.991907397326559,15.0,acrB,A,2.0,3128,12.0,9A,
2-9A,9.0,M9 20 mM glucose pH 7.4,1.507,10.507574063993223,16.0,acrB,A,2.0,3624,12.0,9A,
2-9A,10.0,M9 20 mM glucose pH 7.4,1.465,16.41424073065989,20.0,acrB,A,2.0,3580,12.0,9A,
2-9B,1.0,M9 20 mM glucose pH 7.4,0.043,0.121225855283076,4.0,acrB,B,2.0,2261,12.0,9B,
2-9B,2.0,M9 20 mM glucose pH 7.4,0.407,0.76695874916833,8.0,acrB,B,2.0,2125,12.0,9B,
2-9B,3.0,M9 20 mM glucose pH 7.4,0.953,2.07295874916833,10.0,acrB,B,2.0,2373,12.0,9B,
2-9B,5.0,M9 20 mM glucose pH 7.4,1.41,4.52995874916833,12.0,acrB,B,2.0,2921,12.0,9B,
2-9B,6.0,M9 20 mM glucose pH 7.4,1.544,6.00895874916833,13.0,acrB,B,2.0,2701,12.0,9B,
2-9B,7.0,M9 20 mM glucose pH 7.4,1.604,7.593292082501663,14.0,acrB,B,2.0,3244,12.0,9B,
2-9B,8.0,M9 20 mM glucose pH 7.4,1.59,9.196458749168327,15.0,acrB,B,2.0,3320,12.0,9B,
2-9B,9.0,M9 20 mM glucose pH 7.4,1.567,10.770292082501664,16.0,acrB,B,2.0,3436,12.0,9B,
2-9B,10.0,M9 20 mM glucose pH 7.4,1.483,16.866025415834997,20.0,acrB,B,2.0,3680,12.0,9B,
2-9C,1.0,M9 20 mM glucose pH 7.4,0.037,0.1015083532876448,4.0,acrB,C,2.0,2209,12.0,9C,
2-9C,2.0,M9 20 mM glucose pH 7.4,0.409,0.7281454061573822,8.0,acrB,C,2.0,2077,12.0,9C,
2-9C,3.0,M9 20 mM glucose pH 7.4,0.943,2.034145406157382,10.0,acrB,C,2.0,2381,12.0,9C,
2-9C,5.0,M9 20 mM glucose pH 7.4,1.354,4.422478739490716,12.0,acrB,C,2.0,2873,12.0,9C,
2-9C,6.0,M9 20 mM glucose pH 7.4,1.485,5.842478739490716,13.0,acrB,C,2.0,2833,12.0,9C,
2-9C,7.0,M9 20 mM glucose pH 7.4,1.559,7.373478739490715,14.0,acrB,C,2.0,3080,12.0,9C,
2-9C,8.0,M9 20 mM glucose pH 7.4,1.567,8.941978739490715,15.0,acrB,C,2.0,3092,12.0,9C,
2-9C,9.0,M9 20 mM glucose pH 7.4,1.531,10.492812072824048,16.0,acrB,C,2.0,3448,12.0,9C,
2-9C,10.0,M9 20 mM glucose pH 7.4,1.477,16.460812072824048,20.0,acrB,C,2.0,3560,12.0,9C,
3-0A,1.0,M9 20 mM glucose pH 7.4,0.035,0.0996698043101312,4.0,WT,A,3.0,4136,13.0,0A,
3-0A,2.0,M9 20 mM glucose pH 7.4,0.331,0.628993467610234,8.0,WT,A,3.0,3836,13.0,0A,
3-0A,3.0,M9 20 mM glucose pH 7.4,0.787,1.696993467610234,10.0,WT,A,3.0,4524,13.0,0A,
3-0A,4.0,M9 20 mM glucose pH 7.4,1.054,2.6153268009435675,11.0,WT,A,3.0,4496,13.0,0A,
3-0A,5.0,M9 20 mM glucose pH 7.4,1.28,3.791326800943567,12.0,WT,A,3.0,4716,13.0,0A,
3-0A,6.0,M9 20 mM glucose pH 7.4,1.386,5.134326800943567,13.0,WT,A,3.0,4876,13.0,0A,
3-0A,7.0,M9 20 mM glucose pH 7.4,1.459,6.5523268009435665,14.0,WT,A,3.0,5076,13.0,0A,
3-0A,8.0,M9 20 mM glucose pH 7.4,1.478,8.025326800943567,15.0,WT,A,3.0,5024,13.0,0A,
3-0A,9.0,M9 20 mM glucose pH 7.4,1.457,9.494993467610232,16.0,WT,A,3.0,5627,13.0,0A,
3-0A,10.0,M9 20 mM glucose pH 7.4,1.385,15.172593467610234,20.0,WT,A,3.0,5552,13.0,0A,
3-0B,1.0,M9 20 mM glucose pH 7.4,0.035,0.1038716593730217,4.0,WT,B,3.0,3956,13.0,0B,
3-0B,2.0,M9 20 mM glucose pH 7.4,0.329,0.625013669630436,8.0,WT,B,3.0,3924,13.0,0B,
3-0B,3.0,M9 20 mM glucose pH 7.4,0.79,1.6933470029637694,10.0,WT,B,3.0,4284,13.0,0B,
3-0B,4.0,M9 20 mM glucose pH 7.4,1.058,2.615263669630436,11.0,WT,B,3.0,4460,13.0,0B,
3-0B,5.0,M9 20 mM glucose pH 7.4,1.277,3.793013669630436,12.0,WT,B,3.0,4628,13.0,0B,
3-0B,6.0,M9 20 mM glucose pH 7.4,1.398,5.138680336297103,13.0,WT,B,3.0,4744,13.0,0B,
3-0B,7.0,M9 20 mM glucose pH 7.4,1.483,6.5770136696304355,14.0,WT,B,3.0,5220,13.0,0B,
3-0B,8.0,M9 20 mM glucose pH 7.4,1.477,8.064597002963769,15.0,WT,B,3.0,5096,13.0,0B,
3-0B,9.0,M9 20 mM glucose pH 7.4,1.46,9.527347002963769,16.0,WT,B,3.0,5428,13.0,0B,
3-0B,10.0,M9 20 mM glucose pH 7.4,1.347,15.165347002963768,20.0,WT,B,3.0,5564,13.0,0B,
3-0C,1.0,M9 20 mM glucose pH 7.4,0.041,0.1259928714942338,4.0,WT,C,3.0,3932,13.0,0C,
3-0C,2.0,M9 20 mM glucose pH 7.4,0.397,0.7557316881388738,8.0,WT,C,3.0,4088,13.0,0C,
3-0C,3.0,M9 20 mM glucose pH 7.4,0.888,2.0010650214722068,10.0,WT,C,3.0,4244,13.0,0C,
3-0C,4.0,M9 20 mM glucose pH 7.4,1.155,3.0213705770277626,11.0,WT,C,3.0,4300,13.0,0C,
3-0C,5.0,M9 20 mM glucose pH 7.4,1.317,4.276065021472206,12.0,WT,C,3.0,4844,13.0,0C,
3-0C,6.0,M9 20 mM glucose pH 7.4,1.392,5.637815021472206,13.0,WT,C,3.0,4852,13.0,0C,
3-0C,7.0,M9 20 mM glucose pH 7.4,1.447,7.053398354805539,14.0,WT,C,3.0,5012,13.0,0C,
3-0C,8.0,M9 20 mM glucose pH 7.4,1.443,8.503315021472206,15.0,WT,C,3.0,5116,13.0,0C,
3-0C,9.0,M9 20 mM glucose pH 7.4,1.42,9.933065021472206,16.0,WT,C,3.0,5619,13.0,0C,
3-0C,10.0,M9 20 mM glucose pH 7.4,1.489,15.66519835480554,20.0,WT,C,3.0,5667,13.0,0C,
3-0D,1.0,M9 20 mM glucose pH 7.4,0.039,0.1049431921393774,4.0,WT,D,3.0,4016,13.0,0D,
3-0D,2.0,M9 20 mM glucose pH 7.4,0.347,0.6615942660134277,8.0,WT,D,3.0,3904,13.0,0D,
3-0D,3.0,M9 20 mM glucose pH 7.4,0.864,1.8082609326800945,10.0,WT,D,3.0,4392,13.0,0D,
3-0D,4.0,M9 20 mM glucose pH 7.4,1.08,2.7826220437912053,11.0,WT,D,3.0,4240,13.0,0D,
3-0D,5.0,M9 20 mM glucose pH 7.4,1.283,3.963927599346761,12.0,WT,D,3.0,4616,13.0,0D,
3-0D,6.0,M9 20 mM glucose pH 7.4,1.388,5.307594266013428,13.0,WT,D,3.0,4752,13.0,0D,
3-0D,7.0,M9 20 mM glucose pH 7.4,1.469,6.73192759934676,14.0,WT,D,3.0,5192,13.0,0D,
3-0D,8.0,M9 20 mM glucose pH 7.4,1.473,8.209344266013428,15.0,WT,D,3.0,5276,13.0,0D,
3-0D,9.0,M9 20 mM glucose pH 7.4,1.495,9.68392759934676,16.0,WT,D,3.0,5727,13.0,0D,
3-0D,10.0,M9 20 mM glucose pH 7.4,1.381,15.543660932680094,20.0,WT,D,3.0,5595,13.0,0D,
3-0E,1.0,M9 20 mM glucose pH 7.4,0.039,0.1027413370764869,4.0,WT,E,3.0,4188,13.0,0E,
3-0E,2.0,M9 20 mM glucose pH 7.4,0.33,0.6430081957297527,8.0,WT,E,3.0,4084,13.0,0E,
3-0E,3.0,M9 20 mM glucose pH 7.4,0.838,1.741841529063086,10.0,WT,E,3.0,4528,13.0,0E,
3-0E,4.0,M9 20 mM glucose pH 7.4,1.064,2.694397084618642,11.0,WT,E,3.0,4296,13.0,0E,
3-0E,5.0,M9 20 mM glucose pH 7.4,1.267,3.862174862396419,12.0,WT,E,3.0,4944,13.0,0E,
3-0E,6.0,M9 20 mM glucose pH 7.4,1.383,5.19442486239642,13.0,WT,E,3.0,4792,13.0,0E,
3-0E,7.0,M9 20 mM glucose pH 7.4,1.471,6.618841529063086,14.0,WT,E,3.0,5216,13.0,0E,
3-0E,8.0,M9 20 mM glucose pH 7.4,1.504,8.11092486239642,15.0,WT,E,3.0,4976,13.0,0E,
3-0E,9.0,M9 20 mM glucose pH 7.4,1.494,9.612508195729752,16.0,WT,E,3.0,5484,13.0,0E,
3-0E,10.0,M9 20 mM glucose pH 7.4,1.364,15.376508195729754,20.0,WT,E,3.0,5675,13.0,0E,
3-0F,1.0,M9 20 mM glucose pH 7.4,0.038,0.1041248451820658,4.0,WT,F,3.0,3916,13.0,0F,
3-0F,2.0,M9 20 mM glucose pH 7.4,0.328,0.6332609326800943,8.0,WT,F,3.0,4192,13.0,0F,
3-0F,3.0,M9 20 mM glucose pH 7.4,0.837,1.7302609326800942,10.0,WT,F,3.0,4356,13.0,0F,
3-0F,4.0,M9 20 mM glucose pH 7.4,1.051,2.6765109326800944,11.0,WT,F,3.0,4264,13.0,0F,
3-0F,5.0,M9 20 mM glucose pH 7.4,1.264,3.831927599346761,12.0,WT,F,3.0,4612,13.0,0F,
3-0F,6.0,M9 20 mM glucose pH 7.4,1.38,5.1620109326800945,13.0,WT,F,3.0,4728,13.0,0F,
3-0F,7.0,M9 20 mM glucose pH 7.4,1.449,6.5762609326800945,14.0,WT,F,3.0,5144,13.0,0F,
3-0F,8.0,M9 20 mM glucose pH 7.4,1.521,8.061010932680094,15.0,WT,F,3.0,5308,13.0,0F,
3-0F,9.0,M9 20 mM glucose pH 7.4,1.497,9.586260932680094,16.0,WT,F,3.0,5579,13.0,0F,
3-0F,10.0,M9 20 mM glucose pH 7.4,1.354,15.313327599346762,20.0,WT,F,3.0,5420,13.0,0F,
3-10A,1.0,M9 20 mM glucose pH 7.4,0.036,0.1006900063303333,4.0,nupC,A,3.0,4184,13.0,10A,
3-10A,2.0,M9 20 mM glucose pH 7.4,0.339,0.6293120728240489,8.0,nupC,A,3.0,4196,13.0,10A,
3-10A,3.0,M9 20 mM glucose pH 7.4,0.94,1.8174787394907157,10.0,nupC,A,3.0,4488,13.0,10A,
3-10A,4.0,M9 20 mM glucose pH 7.4,1.167,2.875062072824049,11.0,nupC,A,3.0,4260,13.0,10A,
3-10A,5.0,M9 20 mM glucose pH 7.4,1.349,4.136478739490715,12.0,nupC,A,3.0,4912,13.0,10A,
3-10A,6.0,M9 20 mM glucose pH 7.4,1.428,5.533562072824049,13.0,nupC,A,3.0,4660,13.0,10A,
3-10A,7.0,M9 20 mM glucose pH 7.4,1.519,6.9964787394907155,14.0,nupC,A,3.0,5224,13.0,10A,
3-10A,8.0,M9 20 mM glucose pH 7.4,1.517,8.522228739490716,15.0,nupC,A,3.0,5236,13.0,10A,
3-10A,9.0,M9 20 mM glucose pH 7.4,1.484,10.020145406157384,16.0,nupC,A,3.0,5587,13.0,10A,
3-10A,10.0,M9 20 mM glucose pH 7.4,1.462,15.853478739490717,20.0,nupC,A,3.0,5528,13.0,10A,
3-10B,1.0,M9 20 mM glucose pH 7.4,0.035,0.0932660941843503,4.0,nupC,B,3.0,4068,13.0,10B,
3-10B,2.0,M9 20 mM glucose pH 7.4,0.321,0.6025538619730236,8.0,nupC,B,3.0,4116,13.0,10B,
3-10B,3.0,M9 20 mM glucose pH 7.4,0.838,1.6902205286396903,10.0,nupC,B,3.0,4556,13.0,10B,
3-10B,4.0,M9 20 mM glucose pH 7.4,1.071,2.646137195306357,11.0,nupC,B,3.0,4336,13.0,10B,
3-10B,5.0,M9 20 mM glucose pH 7.4,1.288,3.826887195306357,12.0,nupC,B,3.0,4740,13.0,10B,
